"Ticker","Currency","lags","RSquare","Estimate","dt"
"CHPMINDX Index","AUDUSD",5,0.00297670812656038,0.000122134292249132,0.0519077776821059
"COMFCOMF Index","AUDUSD",5,0.00218113894250157,-0.000149692671208945,-0.0397101559027286
"MPMIUSMA Index","AUDUSD",5,0.103404643675352,0.00390991053814741,0.319984862448935
"CNSTTMOM Index","AUDUSD",5,0.00804678053132747,-0.000792182571500482,-0.090492065789995
"NAPMPMI Index","AUDUSD",5,0.0374388857364327,-0.0013204273010293,-0.18806437221069
"NAPMPRIC Index","AUDUSD",5,0.000805719493264536,6.72614709108761e-05,0.0323886415926387
"NYPMCURR Index","AUDUSD",5,0.00342856671895996,7.49482838622612e-05,0.0558933128678379
"MBAVCHNG Index","AUDUSD",5,0.00362247746219238,7.85029249892114e-05,0.0605866004033979
"SAARDTOT Index","AUDUSD",5,0.000371467133005305,-0.000463602167698721,-0.00863553155374217
"SAARTOTL Index","AUDUSD",5,0.00836979182753762,-0.00180681487460397,-0.0817445394208297
"ADP CHNG Index","AUDUSD",5,0.0219048215377572,4.29075375441023e-05,0.151430545139178
"USTBTOT Index","AUDUSD",5,0.0251673048414434,0.000386987998015029,0.159096443523443
"MPMIUSSA Index","AUDUSD",5,0.000168025615710716,-9.70906134833461e-05,-0.0172182484043618
"MPMIUSCA Index","AUDUSD",5,0.00226115657601259,0.000378649091601407,0.0435176284764463
"NAPMNMI Index","AUDUSD",5,0.0100929122401413,-0.000603666381850671,-0.101482310143622
"TMNOCHNG Index","AUDUSD",5,0.0012698223297797,9.6880534937871e-05,0.0359641074744753
"TMNOXTM% Index","AUDUSD",5,0.00190924755691699,-0.000667067715683396,-0.0462054627640809
"DGNOCHNG Index","AUDUSD",5,0.00279271928607344,6.98474901750124e-05,0.0533638282356474
"DGNOXTCH Index","AUDUSD",5,0.00016597777421671,0.000116986611852504,0.00999740297877954
"CGNOXAI% Index","AUDUSD",5,0.00744544681130016,0.000352541557281893,0.086117762302842
"CGSHXAI% Index","AUDUSD",5,0.000185976114688959,0.000112460888587006,0.0106942573104798
"CHALYOY% Index","AUDUSD",5,0.00469220795526858,-1.80613082886712e-05,-0.0714920301641558
"NFP TCH Index","AUDUSD",5,0.112078958432107,5.20705446213544e-05,0.338410176404447
"NFP PCH Index","AUDUSD",5,0.0925801543074549,4.78377621084098e-05,0.307698584233843
"USMMMNCH Index","AUDUSD",5,0.00173799328767874,-3.05174134236273e-05,-0.0461237573476028
"USURTOT Index","AUDUSD",5,0.0459908620199971,0.0171505011966619,0.172486283714834
"AHE MOM% Index","AUDUSD",5,0.000617952134599145,-0.00106665332711277,-0.0251280501151113
"AHE YOY% Index","AUDUSD",5,0.0040358305875728,-0.0036060468273492,-0.057185756530128
"AWH TOTL Index","AUDUSD",5,0.0319479499479718,0.0230835857166274,0.178015399457853
"USEMNCHG Index","AUDUSD",5,0.000545636526884024,6.33667980612082e-07,0.0217927851413087
"PRUSTOT Index","AUDUSD",5,0.109949614397091,0.024523897742246,0.329353550026529
"USUDMAER Index","AUDUSD",5,0.0148524354804039,0.00682780412332205,0.0655015948618476
"MWINCHNG Index","AUDUSD",5,0.0208049833036412,-0.00302811171260289,-0.150243228282965
"MWSLCHNG Index","AUDUSD",5,0.000705418149959124,0.000238224288760407,0.0368873849112624
"CICRTOT Index","AUDUSD",5,0.00373673169795529,-9.54906641739699e-05,-0.061772094468369
"LMCILMCC Index","AUDUSD",5,0.042814952569965,0.00127076643106927,0.206052866914183
"SBOITOTL Index","AUDUSD",5,0.00400466405087829,0.000392478845832241,0.0793703462757709
"JOLTTOTL Index","AUDUSD",5,0.0210335991032556,9.41584295529738e-06,0.183597666265221
"FDDSSD Index","AUDUSD",5,0.000734375158268717,-2.04744049165302e-06,-0.0229479647748471
"IMP1CHNG Index","AUDUSD",5,0.000240356365104034,0.0001997515302381,0.015671450128165
"IMP1YOY% Index","AUDUSD",5,0.00701281822966756,0.000809018850062498,0.0810509080692394
"RSTAMOM Index","AUDUSD",5,0.0261617763091135,-0.00273499785910653,-0.165988636656656
"RSTAXMOM Index","AUDUSD",5,0.00136933749961631,-0.000793695022923706,-0.0378527240888309
"RSTAXAG% Index","AUDUSD",5,0.00950091488903946,-0.00218484733612414,-0.0980624039664022
"RSTAXAGM Index","AUDUSD",5,0.0119060059445443,-0.0023940412796137,-0.110754917650621
"FDIDFDMO Index","AUDUSD",5,0.000309198659598502,-0.000484727476619214,-0.0144406971539784
"FDIDSGMO Index","AUDUSD",5,0.0141713601583798,-0.00372817996747499,-0.118148934925755
"FDIDSGUM Index","AUDUSD",5,0.0424419542648691,-0.0110386386031026,-0.207361339570301
"FDIUFDYO Index","AUDUSD",5,0.0524596335550941,0.00681287723905127,0.234532388221279
"FDIUSGYO Index","AUDUSD",5,0.00427049562840683,0.00244006715953098,0.0647652606546925
"FDIUSGUY Index","AUDUSD",5,0.0164891515702576,0.00861331318860968,0.12980688811051
"EMPRGBCI Index","AUDUSD",5,0.000423960151736258,2.72204803624973e-05,0.0206386797149132
"IP CHNG Index","AUDUSD",5,0.000199988316823132,0.000200326067677455,0.0134096659814081
"CPTICHNG Index","AUDUSD",5,0.00467427569413963,0.0015384003955122,0.0534800406932057
"IPMGCHNG Index","AUDUSD",5,0.00252269772431284,0.000788148338496554,0.0518539869868505
"MTIBCHNG Index","AUDUSD",5,4.34733076085204e-06,-7.80611217772931e-05,-0.00402122941683598
"CONSSENT Index","AUDUSD",5,0.0427631686117431,-0.00072549313738327,-0.19357485346144
"CONSCURR Index","AUDUSD",5,0.0135410730789565,-0.000520781315761311,-0.11516478501062
"CONSEXP Index","AUDUSD",5,0.00325355642731084,0.000201002483552943,0.0549387596044781
"CONSPXMD Index","AUDUSD",5,0.0129734878014199,0.00816272296581096,0.116146009450371
"CONSP5MD Index","AUDUSD",5,0.112332130756576,0.0278382887451122,0.332939163020754
"USHBMIDX Index","AUDUSD",5,0.00934057137791413,-0.000371811745159228,-0.0669728168772583
"FRNTTNET Index","AUDUSD",5,0.00502604528731374,-5.39811730398816e-06,-0.0749060913964246
"FRNTTOTL Index","AUDUSD",5,0.0244411686441509,3.13136624913374e-05,0.157566459915321
"NHSPSTOT Index","AUDUSD",5,0.00643456331890052,-9.52005750112678e-06,-0.0678188930335594
"NHCHSTCH Index","AUDUSD",5,0.0200637957476552,-0.000103543738271557,-0.143410496973707
"NHSPATOT Index","AUDUSD",5,0.0255096199987199,-3.01033662986676e-05,-0.140756132503256
"NHCHATCH Index","AUDUSD",5,0.0393278431191942,-0.000251034297309545,-0.200593683067908
"CPI CHNG Index","AUDUSD",5,0.00980541251408058,0.00392283600798939,0.101752850954738
"CPUPXCHG Index","AUDUSD",5,0.0180747701336905,-0.0162813066614099,-0.13092888673555
"CPI YOY Index","AUDUSD",5,0.00353726219783023,0.00222825133864473,0.0570093512750297
"CPI XYOY Index","AUDUSD",5,0.000527225405100732,-0.00290888861269301,-0.0205736074857299
"CPURNSA Index","AUDUSD",5,0.00733204401762299,-0.00128752582565024,-0.0411999796155678
"CPUPAXFE Index","AUDUSD",5,0.00907832444872033,-0.00269942889476219,0.0959524968407473
"REALYRAE Index","AUDUSD",5,0.00698523111428959,-0.00279566966039758,-0.0839926971564994
"OUTFGAF Index","AUDUSD",5,0.00015161930459889,-1.51889241129033e-05,-0.00297844458335469
"COMFBTWR Index","AUDUSD",5,2.96244697195612e-05,-7.77351502508224e-06,0.0135371766125749
"CFNAI Index","AUDUSD",5,0.0008721063574008,0.000785694218382946,0.0300732932929453
"ETSLTOTL Index","AUDUSD",5,0.0668702601615301,-0.0149119039651634,-0.249178100648139
"ETSLMOM Index","AUDUSD",5,0.0109805719926711,-0.000195847204257549,-0.104294531077566
"LEI CHNG Index","AUDUSD",5,0.00304566569330539,-0.00150027307659425,-0.0563525513716933
"DFEDGBA Index","AUDUSD",5,0.0529977703699719,0.000333892214477888,0.23579484837313
"HPIMMOM% Index","AUDUSD",5,6.83240692640638e-07,2.42827173842296e-05,0.00158627724756048
"SPCSUSQS Index","AUDUSD",5,0.0482592443524777,0.0168555778548947,0.225079174028322
"SPCS20 Index","AUDUSD",5,0.0283235729341183,-0.00132344356876169,-0.0723556274161806
"SPCS20SM Index","AUDUSD",5,0.00450815286549462,0.00249439984741968,0.0756073468136047
"SPCS20Y% Index","AUDUSD",5,0.0043350750961219,-0.00108967544044596,-0.0293823171954591
"SPCSUSA Index","AUDUSD",5,0.00767900204745362,-0.00109429862838782,0.0394163613323068
"SPCSUSAY Index","AUDUSD",5,0.048299655379484,0.013185109670818,0.212350113656012
"CONCCONF Index","AUDUSD",5,0.0280384200375396,-0.000361241226218699,-0.148990870585004
"RCHSINDX Index","AUDUSD",5,0.0316632041775732,0.00020514450955003,0.179685653230923
"NHSLTOT Index","AUDUSD",5,0.0046962092216006,1.74063255150518e-05,0.0823911589584813
"NHSLCHNG Index","AUDUSD",5,0.0117314009796623,9.0567048697914e-05,0.110411076756338
"USPHTMOM Index","AUDUSD",5,0.0026435097969216,-0.000131949709151595,-0.0532041404223236
"USPHTYOY Index","AUDUSD",5,0.00194615425538207,-0.000133337609346957,-0.0517065365541029
"KCLSSACI Index","AUDUSD",5,0.000365977565140677,-4.50644279857504e-05,-0.0188555785650063
"ECI SA% Index","AUDUSD",5,0.0279561097867574,0.0108403851399762,0.169535517811882
"USTGTTCB Index","AUDUSD",5,0.00992536823155372,-0.000451203629991129,-0.0517366804903889
"GDP CQOQ Index","AUDUSD",5,0.00159060822686815,-0.000186794339449967,-0.0414595746097611
"GDPCTOT% Index","AUDUSD",5,0.135089890887882,0.00367984146731917,0.371300017858298
"GDP PIQQ Index","AUDUSD",5,1.60959156094127e-06,-1.56947485978241e-05,0.00259980182925717
"GDPCPCEC Index","AUDUSD",5,0.0101259980075108,-0.00226121371098151,-0.101533554339389
"PITLCHNG Index","AUDUSD",5,0.000948248288422637,0.000342399937215399,0.0315909325436262
"PCE CRCH Index","AUDUSD",5,0.00108256109616635,-0.000914948663521928,-0.0367458974625693
"PCE CHNC Index","AUDUSD",5,0.101582561882752,-0.0130231709965513,-0.318503653952443
"PCE DEFM Index","AUDUSD",5,0.0182544838460021,0.00759758382744045,0.13774954504032
"PCE DEFY Index","AUDUSD",5,1.44325813315431e-05,0.00019346479462671,-0.000404713805100736
"PCE CMOM Index","AUDUSD",5,8.97036716051667e-06,-0.000390649226927952,0.00241004076864151
"PCE CYOY Index","AUDUSD",5,0.00222062018405671,-0.00602701581981149,-0.052999081616587
"NAPMNEWO Index","AUDUSD",5,0.00856801825274945,0.000335155170063774,0.0554910473853249
"PRODNFR% Index","AUDUSD",5,9.02392510789329e-05,3.77793240922778e-05,0.00997663365974235
"COSTNFR% Index","AUDUSD",5,0.01235989820663,0.000337194417111951,0.110526597052248
"DLQTDLQT Index","AUDUSD",5,0.0698689531203444,0.0144304180074227,0.276444675581046
"FORLTOTL Index","AUDUSD",5,0.000217421685686233,-0.00113331982314844,-0.15146907509923
"HPI PURQ Index","AUDUSD",5,0.0104385417435168,0.00286743104244981,0.117037699328466
"NWORCHNG Index","AUDUSD",5,0.0347440747215414,-1.65136708407345e-06,-0.176638697719551
"USCABAL Index","AUDUSD",5,0.0310949172457526,0.000200402963598136,0.18212229862027
"AIGPMI Index","AUDUSD",10,0.00273642776280015,0.000227765139862804,0.0682566671173196
"RPAUMED Index","AUDUSD",10,0.000617544730594282,0.000331973825290057,0.029370414531676
"AURBA$ Index","AUDUSD",10,0.0212020171568914,0.000672873326539294,0.193868981804224
"AURBSDY% Index","AUDUSD",10,0.00995789165219885,0.000389982493045767,0.183094011989084
"AUANCCW Index","AUDUSD",10,0.0508942765352286,0.00177799736895103,0.229873121464495
"AIGISMI Index","AUDUSD",10,2.44766535527623e-05,2.54961778622569e-05,0.00949997561616874
"AUITGSB Index","AUDUSD",10,0.00348087418322549,1.02518911487684e-06,0.0735750676432354
"AUBAC Index","AUDUSD",10,0.0162376952136679,-0.000170231836570397,-0.130961555902086
"AUBAY Index","AUDUSD",10,0.013827501914627,-0.000149558630598279,-0.123560164617214
"AICIPCI Index","AUDUSD",10,0.0564703882551437,-0.00112593917407136,-0.22474180601292
"AURSTSA Index","AUDUSD",10,0.0366618613886122,-0.00571738460153816,-0.201424488652296
"AUFRA Index","AUDUSD",10,0.0171253827363573,-0.00048239347668826,-0.116622630126627
"AULFANTC Index","AUDUSD",10,0.000380266609734534,0.00012130440578082,0.0119505606733388
"ACRDBT Index","AUDUSD",10,0.00179828769937976,-1.14294277424155e-07,0.00798128105124858
"ACRDTPV Index","AUDUSD",10,5.95599075724855e-05,4.00200858894729e-08,0.0626764287146807
"AUEMCHGE Index","AUDUSD",10,0.0320844512713572,-0.000658881095787322,-0.188064392343597
"AULFEMPC Index","AUDUSD",10,0.0014070301337785,1.50926472168028e-05,0.0439397887052824
"AULFUNEM Index","AUDUSD",10,0.0187806796091192,-0.0152507617333747,-0.126375469790856
"AULFEMFC Index","AUDUSD",10,0.0385103501536323,-8.33964035554604e-05,-0.215275825884552
"AULFEMCP Index","AUDUSD",10,0.0448244162182407,8.07817150183607e-05,0.234954430158531
"AULFPART Index","AUDUSD",10,0.00178466438422091,0.00390650618463827,0.0255263788982642
"AUHFCHG Index","AUDUSD",10,0.00290926500695949,-0.000281156231854889,-0.052055302910327
"AUHFILM Index","AUDUSD",10,0.016940742479459,0.000450254860410376,0.132292432505506
"AUHFTCHG Index","AUDUSD",10,0.00137426113377245,-0.000190175153236327,-0.0294883433216306
"TDMIMOM Index","AUDUSD",10,0.00251049972111236,-0.0026850214036963,-0.0611074171749411
"TDMIYOY Index","AUDUSD",10,0.0164581780885623,-0.00877664172635794,-0.134452310046897
"AUVHMOM% Index","AUDUSD",10,0.00064252191253137,0.000121004164852889,0.0277278347181266
"AUVHYOY% Index","AUDUSD",10,0.0293208495017584,-0.000708600754379603,-0.184396781749441
"WMCCCONS Index","AUDUSD",10,0.00195011450043009,-0.000197680190834451,-0.0495109363170864
"WMCCCON% Index","AUDUSD",10,0.0069629538479943,-0.000234389015373611,-0.0909369767670665
"MECCTRIM Index","AUDUSD",10,0.00183314201778737,-0.00182472431654009,-0.0509101979246447
"RBFEGOVT Index","AUDUSD",10,0.00977570922119253,2.77292212825903e-06,0.102387488159201
"RBFEMRKT Index","AUDUSD",10,0.00724411216419857,-2.21327068479814e-06,-0.0887810810608968
"RBFEOTRI Index","AUDUSD",10,0.0101507798627323,-4.92748241368998e-05,-0.111132234424304
"NABSCOND Index","AUDUSD",10,0.011798780058771,0.000542842688571866,0.138457541909904
"NABSCONF Index","AUDUSD",10,0.0112321577934378,0.000508841769677964,0.127875775970149
"AULILGM% Index","AUDUSD",10,0.00983873485059076,-0.00580579528708936,-0.108912812220182
"DLIVTM% Index","AUDUSD",10,0.0311642973886335,-0.00289484521864129,-0.180780935432198
"AUCPICHG Index","AUDUSD",10,0.0211585190022545,-0.00458307732346222,-0.135959744788069
"AUCPIYOY Index","AUDUSD",10,0.0584537980865888,0.00726677335828135,0.202876380287035
"RBCPTRIQ Index","AUDUSD",10,0.00110399401542373,-0.0019290843169404,-0.0486930221000546
"RBCPTRIY Index","AUDUSD",10,0.0352908819374577,0.0125011918433174,0.124857947330574
"RBCPWM%Q Index","AUDUSD",10,0.00256980346598982,0.00388261960010539,0.044816215809426
"RBCPWM%Y Index","AUDUSD",10,0.0174671136434414,0.00683262318857144,0.0753625946905815
"AUWMQQIB Index","AUDUSD",10,0.0302131090127557,0.000473881514049037,0.229870489705187
"AUWMQQIA Index","AUDUSD",10,2.42545638667187e-05,-2.21643406308021e-05,-0.0172324336219705
"AUPPFMOM Index","AUDUSD",10,0.000391240636552364,-0.00050978584447387,-0.0149705969799627
"AUPPFYOY Index","AUDUSD",10,0.0474482689651631,0.0057333260237501,0.16663981784216
"OZCACRM% Index","AUDUSD",10,0.0696751898321376,-0.0301106008842308,-0.288608453476759
"OZCACRY% Index","AUDUSD",10,0.133452090138084,-0.0311482820534042,-0.335782325295594
"CBAHIA Index","AUDUSD",10,0.0245723348808445,0.000343158861857553,0.192136075680317
"RBATCTR Index","AUDUSD",10,0.0214310717275788,0.0224899767568711,0.108720499033775
"NABQCODO Index","AUDUSD",10,0.0399162098476011,0.000971695213737753,0.234641899205392
"AURTURNQ Index","AUDUSD",10,0.0396761286203363,0.00300170150585427,0.219755846348093
"AUWCQSA Index","AUDUSD",10,0.0626365208120857,0.0312345363962935,0.196956991632163
"AUWCYSA Index","AUDUSD",10,0.120669764055146,0.0373841213877296,0.196204053191894
"AUCNQTOT Index","AUDUSD",10,0.104262751051338,-0.00136407662640942,-0.321012056199169
"AUCECHG Index","AUDUSD",10,0.0560566913542258,-0.000759056851308139,-0.257480341531722
"INAUQOQ Index","AUDUSD",10,0.00471098913682762,-0.00114857436123694,-0.0942167299845349
"AUPGOP Index","AUDUSD",10,0.00116535260182464,-8.06341550866257e-05,0.0375570008964504
"AUCANXP Index","AUDUSD",10,0.000182429234045749,-0.000189156164063624,-0.0159285663091146
"AUCABAL Index","AUDUSD",10,0.191466835342743,1.48387690356577e-06,0.481721439439869
"AUNAGDPC Index","AUDUSD",10,0.0271045033127759,-0.00409804961799081,-0.154401529598744
"AUNAGDPY Index","AUDUSD",10,0.00375721591899677,-0.00133167227481249,-0.062396112952309
"AURHQOQ Index","AUDUSD",10,0.0087211058975607,-0.00082076545959812,-0.11932540313597
"AURHYOY Index","AUDUSD",10,0.0232919135342033,-0.00123121773607293,-0.231529938020533
"MPMICAMA Index","AUDUSD",10,0.106181673078761,0.00515207269841973,0.350269799808802
"BNCCINDX Index","AUDUSD",10,0.00320395909874781,0.00184477573073335,0.0546107576363229
"CAIPMOM Index","AUDUSD",10,0.0191084146770766,-0.0032838410408638,-0.145262988363387
"CARAMOM Index","AUDUSD",10,0.00387758575608253,-0.000265956357736955,-0.062900282940441
"CATBTOTB Index","AUDUSD",10,0.0061861424407045,0.00116253062089334,0.0862882789605969
"IVEYSA Index","AUDUSD",10,0.0197652241623953,0.000344099656065406,0.140037457012393
"CAHOMOM Index","AUDUSD",10,0.00556225972048629,-7.30472372287223e-05,-0.0849860340389765
"CANLXEMR Index","AUDUSD",10,0.00179410568583526,-0.00612060948371874,-0.0756225134891153
"CANLNETJ Index","AUDUSD",10,0.00308321345031618,-1.86846243285424e-05,-0.0530089407971582
"CANLFLNC Index","AUDUSD",10,0.00795163216057923,2.6908273838521e-05,0.0954855912713489
"CANLPTNC Index","AUDUSD",10,0.0182464232735308,-3.96360392862526e-05,-0.139024540791163
"CANLPRTR Index","AUDUSD",10,0.00996370308308867,-0.0147714574431988,-0.137671973991992
"CAHSTOTL Index","AUDUSD",10,0.006076033785479,-6.92817410508687e-05,-0.0808890785894344
"BCBSFUTR Index","AUDUSD",10,0.0206944958983841,-0.000144061683260317,-0.11809121335438
"BOCLOVER Index","AUDUSD",10,0.0080124790299329,0.000162281027511404,0.102666212671155
"TNBHICM% Index","AUDUSD",10,0.00591728488260401,0.00342688708620549,0.0922487388999377
"TNBHICP Index","AUDUSD",10,0.0378853539377018,-0.00244698230429689,0.0220114302804728
"TNBHICY% Index","AUDUSD",10,0.00130508396809513,-0.00145293334516611,0.059476879691679
"CAHUMOM Index","AUDUSD",10,0.00150008875138522,-0.00413665872246976,-0.0494589283279522
"CAHUYOY Index","AUDUSD",10,0.00711187140731489,0.00990491167664281,0.121445642829117
"ECONCREA Index","AUDUSD",10,0.00314910148404337,-0.000304495284589048,-0.0594538115705519
"CAITFICS Index","AUDUSD",10,0.0434302694171008,-0.000301192925609571,-0.224217140631812
"CAWTMOM Index","AUDUSD",10,0.0094486431660801,0.000938575907211097,0.100757681359582
"CAMFCHNG Index","AUDUSD",10,0.00879036586056798,-0.000679112731390713,-0.0932805801758436
"CABROVER Index","AUDUSD",10,0.087938057863613,0.111072359017736,0.313371133959456
"CARSCHNG Index","AUDUSD",10,0.000237284337395419,-0.000184467413595556,-0.0178290872331434
"CARSXASC Index","AUDUSD",10,0.00522304242190128,-0.00100600318055741,-0.0815092578155923
"CACPICHG Index","AUDUSD",10,0.00350607430579271,-0.00235938677518522,-0.0559746589772321
"CACPIYOY Index","AUDUSD",10,0.0143363095706865,0.00614844106375491,0.118315642808632
"CACPI Index","AUDUSD",10,0.00190485597388142,-0.00160551917177437,0.0632839443813187
"CACPX8M Index","AUDUSD",10,0.00113266938003954,-0.00166219642321904,-0.0404868776659709
"CACPX8Y Index","AUDUSD",10,0.0265996481728694,0.0161553071554267,0.151906177381933
"CACPAMOM Index","AUDUSD",10,0.0240741467542807,-0.00978630167158647,-0.173180008998055
"CACPCMOM Index","AUDUSD",10,0.00131247006536696,-0.00410546660442392,-0.048589025294303
"CFIBCANA Index","AUDUSD",10,0.334321148027989,-0.00393815095287522,-0.612658848608427
"CAGDPMOM Index","AUDUSD",10,0.0197732741057024,0.00584770049084539,0.158289118614513
"CAGDPYOY Index","AUDUSD",10,0.0300922821710733,0.00714826157387675,0.191820326135158
"CACURENT Index","AUDUSD",10,0.00313001673339454,0.000268064250648663,0.0568606015993514
"CGE9ANN Index","AUDUSD",10,1.16794773982616e-05,2.60099992566416e-05,0.0106838627898073
"CALPPROD Index","AUDUSD",10,0.0109033830360126,0.00193397511536988,0.121429744434026
"CACAPUTL Index","AUDUSD",10,0.0187797586210673,0.00260757868853651,0.177094479794494
"CAMLILIM Index","AUDUSD",10,0.0686018182580983,0.011033627956355,0.275984332648297
"INJCJC Index","AUDUSD",10,0.00362070679530403,-6.67596239782474e-05,-0.0638441870096186
"INJCSP Index","AUDUSD",10,0.000258507769127965,6.3746800603887e-06,0.00435870737103901
"MAPMINDX Index","AUDUSD",10,0.00756325174184271,0.000279982217068164,0.0837338966952526
"CHPMINDX Index","AUDUSD",10,0.00748627029460883,0.000277797007231704,0.0847928631122015
"COMFCOMF Index","AUDUSD",10,0.00291310472629185,-0.000241037934063275,-0.0434972639058236
"MPMIUSMA Index","AUDUSD",10,0.0345128671003507,0.00332509635400718,0.183036882513994
"CNSTTMOM Index","AUDUSD",10,0.00238478475693449,0.000626602065605764,0.0523533710346831
"NAPMPMI Index","AUDUSD",10,0.00436079760394291,-0.000646340426479941,-0.0520542802642049
"NAPMPRIC Index","AUDUSD",10,1.03385464540766e-07,-1.09277181282765e-06,0.00752449143923948
"NYPMCURR Index","AUDUSD",10,0.00966183384205036,0.000185053306742063,0.0976442120426136
"MBAVCHNG Index","AUDUSD",10,0.000104386230141845,-1.85443644812699e-05,-0.00989169140605027
"SAARDTOT Index","AUDUSD",10,0.00418306512356904,-0.00223129961959199,-0.045149761151711
"SAARTOTL Index","AUDUSD",10,0.0138513214524593,-0.00333370564603731,-0.101189295792376
"ADP CHNG Index","AUDUSD",10,0.00011342287577674,4.48608070387819e-06,0.0157420079802363
"USTBTOT Index","AUDUSD",10,0.000134191395495368,-4.10576888737614e-05,-0.0154130755376287
"MPMIUSSA Index","AUDUSD",10,0.000496887564084731,0.000245773739346211,0.0155711764866764
"MPMIUSCA Index","AUDUSD",10,0.00211767985752101,0.000539409597947394,0.0392955659945824
"NAPMNMI Index","AUDUSD",10,0.000323994318163758,0.000155125343682992,0.0201265726569821
"TMNOCHNG Index","AUDUSD",10,0.0139066970917341,-0.000465832805013577,-0.125478771241738
"TMNOXTM% Index","AUDUSD",10,0.0134419351292239,-0.00263787827346735,-0.114908269630928
"DGNOCHNG Index","AUDUSD",10,0.00683489751906462,-0.000158765520032411,-0.0880053951789452
"DGNOXTCH Index","AUDUSD",10,0.000628800907931283,0.000330842122644099,0.0192707506435501
"CGNOXAI% Index","AUDUSD",10,0.00236494727414288,0.000288687972680319,0.0489894219074753
"CGSHXAI% Index","AUDUSD",10,0.00106957978277288,-0.000391861450375403,-0.0423156118965645
"CHALYOY% Index","AUDUSD",10,0.0107334874159663,3.96902677921228e-05,0.104659311220262
"NFP TCH Index","AUDUSD",10,0.00125883069817118,8.0180131284841e-06,0.0377105862221552
"NFP PCH Index","AUDUSD",10,0.0011104249899116,7.61218863021377e-06,0.0357377227073016
"USMMMNCH Index","AUDUSD",10,0.00523310751507783,-7.694076959213e-05,-0.0865945528387654
"USURTOT Index","AUDUSD",10,0.0376419751738747,0.0225439631929857,0.0695865071583682
"AHE MOM% Index","AUDUSD",10,0.053733343929599,-0.0144517630281631,-0.246377789999044
"AHE YOY% Index","AUDUSD",10,0.061574559311614,-0.0204653217988584,-0.246714710773297
"AWH TOTL Index","AUDUSD",10,0.0143822689099639,0.0225034186338663,0.12092068194496
"USEMNCHG Index","AUDUSD",10,0.00359078437100688,-2.39092737856187e-06,-0.0681541188843217
"PRUSTOT Index","AUDUSD",10,0.0792010420780394,0.0329907065421942,0.278837222666019
"USUDMAER Index","AUDUSD",10,0.03787841060043,0.0158427698616054,0.055770695448206
"MWINCHNG Index","AUDUSD",10,0.000589821758474115,0.000740801111883225,0.0151476804631877
"MWSLCHNG Index","AUDUSD",10,5.17434756655833e-07,9.78721853090713e-06,0.0196810519151507
"CICRTOT Index","AUDUSD",10,0.000403405271914739,-4.55867639520199e-05,-0.0213008146060135
"LMCILMCC Index","AUDUSD",10,0.00561323805450058,-0.000682796979150441,-0.0824710065339213
"SBOITOTL Index","AUDUSD",10,0.000607987012077959,-0.000222194540384207,0.0104185184750492
"JOLTTOTL Index","AUDUSD",10,0.00255453052205806,4.82169087922548e-06,0.127973812613163
"FDDSSD Index","AUDUSD",10,0.00128028476515409,-3.92788361946451e-06,-0.0271737225364959
"IMP1CHNG Index","AUDUSD",10,0.00524316387301373,-0.00135553907298671,-0.076961998545346
"IMP1YOY% Index","AUDUSD",10,0.00846634087309472,0.00129155602039944,0.0889844012946168
"RSTAMOM Index","AUDUSD",10,0.0117850445388088,-0.00266711667277137,-0.121417876594914
"RSTAXMOM Index","AUDUSD",10,0.00226105008460043,-0.0014818577673473,-0.0516305071210119
"RSTAXAG% Index","AUDUSD",10,1.96729653155487e-05,0.000144452918043399,0.0058537588602067
"RSTAXAGM Index","AUDUSD",10,0.00275736268572357,-0.00167397341896876,-0.0569274861409694
"FDIDFDMO Index","AUDUSD",10,0.0405327559361871,0.00851641666420005,0.213003268796467
"FDIDSGMO Index","AUDUSD",10,0.0517614997817493,0.0109337596728675,0.237229242707583
"FDIDSGUM Index","AUDUSD",10,0.000299672316375592,0.00123027402639878,0.026203710961454
"FDIUFDYO Index","AUDUSD",10,0.151713425855947,0.0177789022472939,0.406904030631568
"FDIUSGYO Index","AUDUSD",10,0.0562973912795426,0.0135950801322527,0.241719242563421
"FDIUSGUY Index","AUDUSD",10,0.157609655578676,0.0387139987410578,0.409146405896317
"EMPRGBCI Index","AUDUSD",10,0.00147807656053541,-7.28965622765522e-05,-0.0415619560513603
"IP CHNG Index","AUDUSD",10,0.0105790317696893,-0.00211695261770837,-0.111483063295576
"CPTICHNG Index","AUDUSD",10,0.00921010003969446,-0.00313759885699039,-0.141722782819626
"IPMGCHNG Index","AUDUSD",10,0.000127205727397061,-0.000258020456456485,-0.00879817957833979
"MTIBCHNG Index","AUDUSD",10,0.0108096830294533,0.00571967472454744,0.10713292785422
"CONSSENT Index","AUDUSD",10,0.00557469729815832,-0.000375694063474056,-0.0422581242760529
"CONSCURR Index","AUDUSD",10,0.0127146714292188,0.000654483100257112,0.11782637013537
"CONSEXP Index","AUDUSD",10,0.106454015792758,0.00149114641575521,0.323281891718294
"CONSPXMD Index","AUDUSD",10,0.00391251972853333,-0.00581369128036162,-0.0574118597795085
"CONSP5MD Index","AUDUSD",10,0.141943900273784,0.0405850342135186,0.371231857465812
"USHBMIDX Index","AUDUSD",10,0.0479013213256116,-0.00120763432019989,-0.165821630178482
"FRNTTNET Index","AUDUSD",10,4.0098413937856e-07,-7.08490648248909e-08,-0.00698877294515111
